1
100000 100000
GIBCJ 72.36% 25.19% 1.84%
GIBDA 15.29% 89.58% 70.61%
GIBDB 31.94% 18.11% 31.26%
GIBDC 80.19% 59.93% 29.03%
GIBDD 55.21% 63.49% 63.35%
GIBDE 84.86% 63.26% 73.49%
GIBDF 49.69% 25.97% 52.65%
GIBDG 94.46% 73.21% 94.63%
GIBDH 30.53% 27.22% 73.38%
GIBDI 53.25% 58.99% 66.26%
GIBDJ 78.44% 71.62% 9.08%
GIBEA 78.80% 53.01% 81.44%
GIBEB 96.91% 84.28% 96.73%
GIBEC 67.63% 24.09% 39.45%
GIBED 41.90% 87.45% 19.63%
GIBEE 5.15% 71.72% 85.63%
GIBEF 31.13% 35.15% 70.49%
GIBEG 15.12% 40.56% 30.96%
GIBEH 53.13% 13.94% 36.21%
GIBEI 12.11% 80.20% 66.74%
GIBEJ 94.52% 89.28% 19.98%
GIBFA 47.53% 70.72% 98.43%
GIBFB 31.80% 78.23% 77.22%
GIBFC 66.68% 17.68% 84.92%
GIBFD 54.12% 48.10% 52.54%
GIBFE 36.63% 44.52% 5.22%
GIBFF 71.78% 25.79% 21.16%
GIBFG 12.34% 56.75% 52.29%
GIBFH 37.07% 92.96% 78.21%
GIBFI 17.26% 59.70% 31.33%
GIBFJ 17.33% 79.68% 54.24%
GIBGA 98.84% 88.89% 48.75%
GIBGB 87.85% 76.90% 96.28%
GIBGC 5.52% 61.81% 38.86%
GIBGD 64.42% 25.13% 5.54%
GIBGE 8.93% 30.35% 70.45%
GIBGF 34.72% 51.51% 7.07%
GIBGG 91.47% 14.59% 89.65%
GIBGH 95.22% 3.58% 12.77%
GIBGI 54.91% 45.70% 49.84%
GIBGJ 34.58% 99.94% 77.89%
GIBHA 34.26% 59.48% 6.00%
GIBHB 11.15% 55.75% 4.83%
GIBHC 83.75% 5.40% 92.69%
GIBHD 8.87% 10.94% 8.99%
GIBHE 50.01% 81.39% 73.41%
GIBHF 12.30% 88.47% 93.13%
GIBHG 37.68% 88.90% 27.84%
GIBHH 41.26% 1.66% 30.10%
GIBHI 86.97% 62.29% 25.31%
GIBHJ 97.69% 40.17% 91.01%
GIBIA 57.16% 46.18% 36.37%
GIBIB 23.70% 61.80% 70.63%
GIBIC 29.10% 65.27% 81.78%
GIBID 40.04% 74.27% 76.31%
GIBIE 32.21% 58.46% 85.18%
GIBIF 31.46% 62.38% 45.97%
GIBIG 20.35% 90.22% 58.28%
GIBIH 32.80% 31.10% 6.74%
GIBII 95.09% 67.20% 48.01%
GIBIJ 46.05% 58.20% 45.76%
GIBJA 3.01% 94.58% 54.23%
GIBJB 64.81% 75.99% 22.18%
GIBJC 40.87% 68.56% 56.67%
GIBJD 15.13% 44.86% 85.77%
GIBJE 84.38% 40.83% 36.59%
GIBJF 46.75% 86.80% 79.59%
GIBJG 47.76% 55.86% 11.05%
GIBJH 89.65% 73.40% 42.19%
GIBJI 56.85% 21.40% 75.00%
GIBJJ 25.83% 77.95% 70.08%
GICAA 31.19% 42.96% 26.91%
GICAB 7.18% 75.93% 29.92%
GICAC 86.53% 32.59% 94.74%
GICAD 31.38% 18.35% 35.60%
GICAE 83.00% 65.73% 61.52%
GICAF 80.59% 45.32% 56.68%
GICAG 36.44% 67.16% 3.43%
GICAH 9.83% 9.34% 61.98%
GICAI 42.02% 84.34% 51.62%
GICAJ 30.75% 65.21% 8.46%
GICBA 84.51% 92.12% 45.09%
GICBB 60.43% 22.04% 76.28%
GICBC 93.03% 27.56% 94.25%
GICBD 22.16% 73.95% 80.77%
GICBE 98.69% 46.25% 22.94%
GICBF 54.79% 2.92% 5.93%
GICBG 21.94% 17.14% 86.52%
GICBH 42.07% 89.91% 33.75%
GICBI 37.20% 41.53% 54.37%
GICBJ 2.40% 60.78% 7.18%
GICCA 5.30% 5.86% 48.72%
GICCB 38.13% 92.94% 33.22%
GICCC 76.48% 87.18% 4.44%
GICCD 50.42% 67.95% 97.47%
GICCE 7.45% 1.67% 30.41%
GICCF 21.17% 7.60% 29.09%
GICCG 38.31% 4.91% 94.67%
GICCH 28.22% 38.66% 16.60%
GICCI 80.54% 3.81% 69.47%
GICCJ 41.31% 10.99% 6.66%
GICDA 57.97% 59.72% 19.85%
GICDB 50.90% 3.72% 35.94%
GICDC 38.07% 8.16% 74.08%
GICDD 16.80% 16.41% 50.55%
GICDE 18.47% 57.62% 11.76%
GICDF 36.87% 97.50% 30.00%
GICDG 41.78% 92.17% 51.17%
GICDH 80.44% 19.55% 0.27%
GICDI 95.04% 89.02% 28.49%
GICDJ 6.03% 6.46% 19.81%
GICEA 76.54% 26.31% 61.12%
GICEB 91.05% 62.26% 19.08%
GICEC 10.00% 47.12% 80.77%
GICED 37.20% 8.45% 29.63%
GICEE 94.82% 31.00% 46.43%
GICEF 92.32% 61.01% 75.70%
GICEG 84.48% 12.17% 12.56%
GICEH 14.81% 12.44% 54.34%
GICEI 3.83% 51.72% 45.56%
GICEJ 10.29% 71.53% 40.59%
GICFA 47.40% 43.44% 57.41%
GICFB 20.44% 73.31% 44.73%
GICFC 78.35% 54.08% 35.78%
GICFD 86.80% 83.71% 45.78%
GICFE 28.59% 40.92% 82.98%
GICFF 89.60% 16.61% 88.59%
GICFG 12.55% 39.96% 80.90%
GICFH 25.00% 5.08% 76.16%
GICFI 87.51% 61.43% 90.97%
GICFJ 69.83% 2.02% 5.58%
GICGA 13.26% 70.22% 26.67%
GICGB 86.57% 14.95% 84.86%
GICGC 51.43% 50.73% 5.29%
GICGD 45.92% 7.29% 94.43%
GICGE 86.85% 1.05% 92.01%
GICGF 14.24% 89.64% 20.59%
GICGG 65.00% 81.32% 10.18%
GICGH 70.08% 68.26% 22.74%
GICGI 31.51% 59.23% 58.53%
GICGJ 44.32% 75.60% 56.82%
GICHA 14.53% 2.26% 26.64%
GICHB 40.27% 97.91% 39.90%
GICHC 1.78% 3.19% 37.26%
GICHD 9.07% 8.40% 99.48%
GICHE 10.13% 0.41% 45.40%
GICHF 10.55% 21.00% 43.03%
GICHG 91.88% 31.19% 57.27%
GICHH 60.13% 64.72% 22.26%
GICHI 30.14% 34.03% 3.13%
GICHJ 16.53% 90.85% 34.64%
GICIA 18.79% 28.28% 89.75%
GICIB 16.70% 68.18% 15.06%
GICIC 30.68% 16.22% 55.34%
GICID 39.09% 15.70% 57.12%
GICIE 39.50% 61.10% 76.99%
GICIF 60.50% 4.12% 87.12%
GICIG 2.47% 72.18% 8.45%
GICIH 77.98% 5.23% 11.11%
GICII 22.79% 8.36% 71.25%
GICIJ 24.43% 53.79% 12.17%
GICJA 52.71% 54.32% 28.70%
GICJB 20.88% 69.38% 58.29%
GICJC 47.90% 24.71% 85.78%
GICJD 63.60% 92.63% 27.24%
GICJE 35.48% 69.61% 66.33%
GICJF 50.39% 67.51% 16.61%
GICJG 33.35% 75.96% 87.91%
GICJH 38.58% 87.08% 1.16%
GICJI 57.73% 69.11% 89.94%
GICJJ 22.30% 81.28% 12.72%
GIDAA 76.62% 20.77% 37.15%
GIDAB 46.00% 79.06% 89.86%
GIDAC 81.50% 75.62% 21.53%
GIDAD 74.12% 2.85% 69.43%
GIDAE 54.51% 79.98% 43.81%
GIDAF 22.01% 96.59% 90.08%
GIDAG 8.76% 95.28% 40.46%
GIDAH 95.84% 7.23% 73.81%
GIDAI 75.73% 97.17% 23.18%
GIDAJ 67.79% 20.67% 91.70%
GIDBA 88.56% 57.83% 14.00%
GIDBB 78.40% 58.47% 90.62%
GIDBC 54.01% 90.79% 47.40%
GIDBD 67.66% 60.21% 28.90%
GIDBE 47.63% 14.80% 3.01%
GIDBF 55.00% 4.87% 68.32%
GIDBG 50.28% 56.12% 90.33%
GIDBH 68.30% 40.72% 99.09%
GIDBI 65.46% 74.69% 5.70%
GIDBJ 86.13% 66.38% 81.43%
GIDCA 54.74% 80.38% 60.01%
GIDCB 13.21% 81.79% 48.56%
GIDCC 3.99% 29.18% 37.75%
GIDCD 75.00% 58.08% 2.54%
GIDCE 0.58% 71.89% 70.20%
GIDCF 16.25% 40.20% 17.82%
GIDCG 72.37% 41.31% 72.83%
GIDCH 23.87% 51.19% 33.89%
GIDCI 98.56% 67.68% 12.97%
GIDCJ 64.94% 49.11% 78.43%
GIDDA 56.10% 19.90% 75.34%
GIDDB 37.88% 79.25% 30.08%
GIDDC 77.86% 16.99% 54.08%
GIDDD 46.72% 19.54% 68.86%
GIDDE 18.60% 0.52% 54.64%
GIDDF 69.59% 18.35% 55.23%
GIDDG 21.69% 1.96% 82.27%
GIDDH 72.88% 46.64% 65.42%
GIDDI 40.55% 59.61% 89.30%
GIDDJ 0.44% 48.82% 98.64%
GIDEA 31.13% 24.15% 74.36%
GIDEB 10.38% 65.02% 30.46%
GIDEC 27.37% 29.88% 79.13%
GIDED 57.70% 98.75% 67.77%
GIDEE 58.23% 64.17% 14.49%
GIDEF 87.37% 30.18% 43.88%
GIDEG 0.11% 12.44% 24.26%
GIDEH 57.54% 77.87% 45.95%
GIDEI 17.14% 77.95% 29.61%
GIDEJ 76.75% 87.37% 80.95%
GIDFA 11.68% 61.73% 81.40%
GIDFB 76.71% 2.97% 12.52%
GIDFC 17.37% 92.89% 33.69%
GIDFD 26.90% 60.66% 61.07%
GIDFE 91.08% 75.15% 29.55%
GIDFF 21.25% 29.81% 98.57%
GIDFG 44.49% 54.07% 96.72%
GIDFH 33.14% 0.01% 96.83%
GIDFI 11.08% 40.41% 54.36%
GIDFJ 98.45% 21.36% 82.29%
GIDGA 70.96% 13.54% 59.03%
GIDGB 73.93% 36.85% 70.72%
GIDGC 66.82% 70.55% 58.21%
GIDGD 38.26% 42.40% 75.58%
GIDGE 13.40% 71.95% 2.48%
GIDGF 43.21% 81.31% 4.34%
GIDGG 8.07% 78.02% 25.59%
GIDGH 8.08% 85.64% 70.08%
GIDGI 59.29% 39.99% 3.21%
GIDGJ 80.65% 33.07% 25.08%
GIDHA 4.97% 2.88% 34.32%
GIDHB 41.82% 73.60% 5.27%
GIDHC 12.36% 42.59% 90.00%
GIDHD 65.55% 18.17% 56.81%
GIDHE 48.29% 31.44% 95.07%
GIDHF 29.59% 35.78% 19.25%
GIDHG 18.39% 72.16% 73.25%
GIDHH 4.02% 53.03% 81.32%
GIDHI 54.81% 56.24% 0.19%
GIDHJ 87.88% 92.12% 59.48%
GIDIA 90.76% 26.43% 50.91%
GIDIB 75.15% 42.49% 55.88%
GIDIC 28.52% 32.48% 97.70%
GIDID 57.48% 0.07% 20.85%
GIDIE 88.92% 95.14% 86.40%
GIDIF 35.48% 25.17% 34.68%
GIDIG 7.64% 98.43% 64.27%
GIDIH 60.67% 79.74% 82.67%
GIDII 27.69% 90.72% 97.48%
GIDIJ 30.59% 50.19% 52.28%
GIDJA 57.02% 1.09% 50.94%
GIDJB 10.30% 67.76% 52.49%
GIDJC 42.78% 65.46% 38.42%
GIDJD 42.86% 86.31% 66.94%
GIDJE 48.78% 83.49% 24.42%
GIDJF 84.75% 18.17% 24.12%
GIDJG 83.17% 93.23% 59.61%
GIDJH 73.69% 86.68% 67.25%
GIDJI 75.20% 84.16% 38.70%
GIDJJ 25.38% 47.22% 77.18%
GIEAA 37.27% 98.17% 7.77%
GIEAB 5.02% 61.44% 75.58%
GIEAC 81.27% 99.86% 85.88%
GIEAD 78.36% 77.58% 39.45%
GIEAE 61.85% 1.99% 93.10%
GIEAF 90.81% 26.12% 52.66%
GIEAG 84.03% 96.52% 37.40%
GIEAH 70.71% 74.55% 20.56%
GIEAI 65.65% 24.03% 5.04%
GIEAJ 12.86% 1.20% 80.24%
GIEBA 21.81% 8.97% 16.40%
GIEBB 83.25% 84.56% 64.46%
GIEBC 93.89% 81.22% 80.28%
GIEBD 71.47% 20.66% 61.54%
GIEBE 84.25% 13.75% 50.69%
GIEBF 21.15% 66.42% 12.53%
GIEBG 17.66% 3.81% 14.12%
GIEBH 2.99% 35.17% 98.15%
GIEBI 27.02% 51.00% 79.64%
GIEBJ 28.23% 42.02% 45.28%
GIECA 37.20% 58.42% 58.15%
GIECB 32.54% 22.88% 90.75%
GIECC 13.76% 3.15% 74.00%
GIECD 34.42% 75.48% 78.67%
GIECE 58.97% 26.16% 50.13%
GIECF 25.38% 49.48% 34.38%
GIECG 39.98% 63.60% 55.53%
GIECH 85.94% 72.54% 83.99%
GIECI 47.72% 52.17% 86.98%
GIECJ 89.74% 8.24% 24.79%
GIEDA 48.16% 77.18% 53.02%
GIEDB 81.83% 67.92% 1.00%
GIEDC 95.77% 52.70% 33.55%
GIEDD 71.24% 31.37% 47.31%
GIEDE 8.19% 81.50% 92.52%
GIEDF 68.46% 26.66% 51.48%
GIEDG 42.85% 92.99% 87.65%
GIEDH 26.17% 87.76% 38.42%
GIEDI 78.34% 85.52% 24.35%
GIEDJ 86.58% 10.30% 82.87%
GIEEA 74.54% 63.32% 72.60%
GIEEB 42.46% 64.33% 20.75%
GIEEC 95.16% 8.66% 2.57%
GIEED 26.52% 55.97% 98.34%
GIEEE 18.81% 48.48% 80.37%
GIEEF 56.26% 10.75% 99.35%
GIEEG 49.24% 9.18% 67.80%
GIEEH 47.78% 47.60% 21.43%
GIEEI 33.30% 82.75% 47.60%
GIEEJ 43.60% 65.61% 25.94%
GIEFA 6.92% 38.20% 23.30%
GIEFB 82.04% 69.75% 97.85%
GIEFC 90.70% 72.32% 51.09%
GIEFD 57.45% 81.45% 46.24%
GIEFE 16.71% 61.81% 83.56%
GIEFF 27.46% 61.15% 13.15%
GIEFG 36.65% 39.73% 69.41%
GIEFH 95.04% 61.17% 29.44%
GIEFI 77.78% 8.76% 77.22%
GIEFJ 43.38% 45.49% 10.51%
GIEGA 92.38% 79.59% 54.12%
GIEGB 62.12% 77.43% 71.83%
GIEGC 45.22% 39.30% 53.86%
GIEGD 26.66% 85.54% 55.34%
GIEGE 99.26% 79.88% 12.78%
GIEGF 71.19% 93.03% 29.49%
GIEGG 10.92% 73.23% 67.75%
GIEGH 82.88% 2.66% 4.39%
GIEGI 91.64% 90.67% 99.43%
GIEGJ 47.92% 1.18% 88.00%
GIEHA 27.50% 66.09% 31.37%
GIEHB 15.71% 37.91% 34.53%
GIEHC 55.01% 2.55% 96.65%
GIEHD 51.33% 57.89% 41.87%
GIEHE 31.21% 81.46% 79.32%
GIEHF 35.02% 10.94% 78.58%
GIEHG 8.24% 78.69% 49.76%
GIEHH 21.69% 93.87% 71.47%
GIEHI 12.36% 4.08% 54.34%
GIEHJ 13.54% 92.08% 56.77%
GIEIA 90.42% 34.23% 4.68%
GIEIB 39.11% 68.77% 32.18%
GIEIC 41.66% 76.20% 47.89%
GIEID 10.33% 28.85% 2.89%
GIEIE 2.57% 8.17% 54.22%
GIEIF 13.51% 86.75% 96.22%
GIEIG 2.99% 47.29% 31.24%
GIEIH 7.64% 18.76% 50.27%
GIEII 11.72% 73.10% 71.97%
GIEIJ 3.79% 29.86% 84.33%
GIEJA 48.82% 34.54% 8.65%
GIEJB 17.58% 77.51% 9.85%
GIEJC 4.56% 25.39% 48.96%
GIEJD 33.42% 39.07% 90.62%
GIEJE 41.59% 4.08% 11.73%
GIEJF 39.12% 0.29% 14.30%
GIEJG 86.41% 42.32% 38.60%
GIEJH 5.16% 92.60% 52.38%
GIEJI 89.06% 64.56% 60.03%
GIEJJ 29.70% 59.67% 71.75%
GIFAA 75.04% 79.11% 86.34%
GIFAB 52.54% 88.96% 35.15%
GIFAC 88.73% 37.91% 63.52%
GIFAD 38.58% 39.31% 68.08%
GIFAE 42.66% 61.83% 12.28%
GIFAF 53.75% 76.13% 53.87%
GIFAG 96.07% 25.51% 92.99%
GIFAH 99.45% 77.90% 90.19%
GIFAI 74.79% 37.92% 6.13%
GIFAJ 45.24% 20.45% 5.97%
GIFBA 24.34% 6.78% 35.68%
GIFBB 24.08% 52.72% 21.50%
GIFBC 72.78% 27.02% 74.04%
GIFBD 12.08% 95.11% 73.55%
GIFBE 84.70% 18.17% 22.92%
GIFBF 71.61% 72.05% 65.58%
GIFBG 97.13% 75.82% 30.11%
GIFBH 75.02% 76.79% 36.97%
GIFBI 23.72% 82.93% 36.41%
GIFBJ 44.17% 88.90% 11.20%
GIFCA 61.75% 35.36% 56.44%
GIFCB 14.46% 56.86% 91.58%
GIFCC 41.49% 41.69% 15.65%
GIFCD 47.38% 15.23% 99.23%
GIFCE 65.55% 38.15% 22.09%
GIFCF 48.38% 14.52% 6.79%
GIFCG 34.99% 55.42% 78.40%
GIFCH 22.56% 92.39% 75.52%
GIFCI 5.48% 28.80% 61.32%
GIFCJ 5.17% 40.00% 85.04%
GIFDA 51.32% 7.22% 40.00%
GIFDB 8.18% 9.58% 1.74%
GIFDC 49.87% 25.24% 16.20%
GIFDD 75.89% 24.46% 68.48%
GIFDE 24.83% 46.55% 26.64%
GIFDF 50.14% 64.13% 92.20%
GIFDG 5.55% 42.53% 51.36%
GIFDH 97.95% 28.83% 97.14%
GIFDI 37.53% 90.16% 19.70%
GIFDJ 88.32% 85.98% 35.97%
GIFEA 95.54% 25.97% 51.93%
GIFEB 5.12% 38.50% 3.25%
GIFEC 41.15% 54.71% 22.22%
GIFED 76.40% 33.97% 72.09%
GIFEE 22.94% 60.62% 58.76%
GIFEF 97.87% 63.60% 94.38%
GIFEG 40.39% 25.74% 44.51%
GIFEH 69.22% 22.88% 60.86%
GIFEI 70.16% 53.37% 69.59%
GIFEJ 66.93% 89.34% 7.11%
GIFFA 3.68% 52.06% 95.43%
GIFFB 42.19% 55.31% 90.96%
GIFFC 7.68% 77.53% 6.86%
GIFFD 41.65% 60.40% 48.01%
GIFFE 13.05% 29.94% 35.19%
GIFFF 76.65% 24.32% 68.93%
GIFFG 13.18% 79.62% 66.79%
GIFFH 46.85% 40.47% 7.17%
GIFFI 0.21% 20.84% 87.18%
GIFFJ 0.33% 27.95% 68.13%
GIFGA 52.39% 23.37% 45.84%
GIFGB 18.48% 14.33% 49.52%
GIFGC 96.01% 31.98% 91.71%
GIFGD 67.19% 90.79% 10.17%
GIFGE 97.14% 25.97% 51.83%
GIFGF 21.45% 94.90% 75.67%
GIFGG 11.85% 61.68% 63.11%
GIFGH 63.12% 79.64% 76.29%
GIFGI 83.96% 66.82% 23.13%
GIFGJ 11.91% 45.73% 23.34%
GIFHA 35.28% 91.57% 34.46%
GIFHB 60.40% 41.08% 86.86%
GIFHC 3.17% 43.58% 5.33%
GIFHD 93.96% 53.75% 12.13%
GIFHE 19.92% 16.36% 79.32%
GIFHF 14.82% 92.04% 76.45%
GIFHG 87.29% 55.14% 8.68%
GIFHH 66.93% 42.21% 31.33%
GIFHI 44.53% 65.34% 94.45%
GIFHJ 90.26% 99.47% 78.40%
GIFIA 92.61% 33.92% 1.09%
GIFIB 44.47% 31.56% 47.17%
GIFIC 98.84% 36.90% 7.56%
GIFID 52.59% 49.03% 10.73%
GIFIE 79.74% 39.13% 15.47%
GIFIF 71.77% 15.58% 35.40%
GIFIG 37.69% 35.05% 61.01%
GIFIH 79.90% 66.38% 48.29%
GIFII 56.02% 60.82% 26.00%
GIFIJ 55.48% 50.01% 70.53%
GIFJA 0.19% 61.89% 71.57%
GIFJB 31.75% 9.05% 74.96%
GIFJC 68.65% 27.41% 19.43%
GIFJD 28.46% 48.93% 18.26%
GIFJE 67.60% 64.41% 81.64%
GIFJF 93.97% 10.59% 61.38%
GIFJG 29.01% 71.60% 43.93%
GIFJH 6.18% 30.67% 92.42%
GIFJI 77.79% 67.47% 83.10%
GIFJJ 27.79% 37.99% 39.12%
GIGAA 0.47% 20.35% 5.38%
GIGAB 9.52% 95.31% 5.57%
GIGAC 47.72% 14.73% 48.12%
GIGAD 96.66% 43.79% 16.76%
GIGAE 71.85% 25.42% 56.02%
GIGAF 82.44% 97.59% 34.40%
GIGAG 64.82% 52.31% 28.36%
GIGAH 6.27% 44.72% 68.16%
GIGAI 73.74% 27.81% 74.34%
GIGAJ 22.52% 77.72% 52.13%
GIGBA 53.66% 83.11% 90.71%
GIGBB 48.96% 99.47% 91.18%
GIGBC 74.49% 47.58% 11.49%
GIGBD 29.06% 75.14% 70.00%
GIGBE 54.48% 31.15% 77.44%
GIGBF 62.86% 76.34% 49.28%
GIGBG 15.16% 4.69% 42.50%
GIGBH 59.88% 83.64% 18.10%
GIGBI 98.48% 68.77% 24.38%
GIGBJ 76.20% 31.68% 8.90%
GIGCA 59.30% 22.38% 31.42%
GIGCB 69.55% 24.35% 85.08%
GIGCC 17.13% 46.63% 44.83%
GIGCD 92.27% 16.62% 30.10%
GIGCE 34.20% 94.07% 59.16%
GIGCF 10.53% 54.13% 24.42%
GIGCG 26.01% 96.64% 87.28%
GIGCH 9.64% 25.52% 13.22%
GIGCI 78.41% 49.90% 83.89%
GIGCJ 10.08% 69.60% 82.37%
GIGDA 43.26% 1.01% 58.56%
GIGDB 78.40% 96.89% 28.64%
GIGDC 25.02% 52.50% 98.19%
GIGDD 52.43% 82.60% 26.10%
GIGDE 57.28% 41.75% 18.36%
GIGDF 22.20% 66.17% 52.56%
GIGDG 29.62% 64.24% 63.09%
GIGDH 55.14% 77.46% 89.10%
GIGDI 5.04% 61.35% 9.53%
GIGDJ 74.64% 54.50% 87.94%
GIGEA 86.44% 23.84% 8.81%
GIGEB 94.11% 52.48% 62.86%
GIGEC 57.39% 61.45% 41.25%
GIGED 50.77% 87.56% 77.06%
GIGEE 92.52% 16.70% 40.27%
GIGEF 69.48% 69.27% 97.56%
GIGEG 44.50% 43.14% 19.75%
GIGEH 32.74% 32.24% 49.37%
GIGEI 94.09% 52.56% 15.29%
GIGEJ 59.37% 51.28% 20.33%
GIGFA 83.21% 60.09% 5.75%
GIGFB 46.47% 33.73% 2.98%
GIGFC 18.71% 74.98% 7.87%
GIGFD 6.26% 62.82% 65.27%
GIGFE 33.75% 3.09% 16.03%
GIGFF 3.01% 0.64% 19.34%
GIGFG 56.95% 31.18% 99.61%
GIGFH 89.19% 91.34% 44.10%
GIGFI 52.53% 6.62% 87.63%
GIGFJ 3.80% 37.75% 81.72%
GIGGA 63.90% 54.29% 51.87%
GIGGB 97.63% 57.27% 35.08%
GIGGC 83.40% 75.94% 81.55%
GIGGD 46.21% 51.99% 0.25%
GIGGE 49.30% 78.81% 17.30%
GIGGF 60.73% 98.15% 51.06%
GIGGG 2.69% 8.53% 64.86%
GIGGH 94.03% 63.42% 21.80%
GIGGI 11.44% 51.05% 21.77%
GIGGJ 59.98% 43.55% 74.30%
GIGHA 14.26% 95.42% 78.11%
GIGHB 82.33% 30.49% 52.79%
GIGHC 58.26% 22.83% 61.20%
GIGHD 21.03% 23.08% 55.38%
GIGHE 99.84% 51.18% 1.59%
GIGHF 8.77% 13.02% 61.68%
GIGHG 17.30% 77.88% 33.20%
GIGHH 80.73% 10.47% 35.89%
GIGHI 42.56% 32.24% 40.71%
GIGHJ 86.11% 17.33% 62.94%
GIGIA 92.31% 6.22% 22.91%
GIGIB 33.59% 69.80% 37.17%
GIGIC 56.42% 30.99% 30.28%
GIGID 90.29% 97.17% 99.33%
GIGIE 41.46% 9.54% 20.35%
GIGIF 54.48% 71.22% 20.19%
GIGIG 43.15% 4.41% 28.96%
GIGIH 53.62% 51.10% 46.26%
GIGII 96.65% 91.81% 37.77%
GIGIJ 24.76% 54.74% 91.12%
GIGJA 41.77% 88.44% 88.01%
GIGJB 11.56% 25.60% 80.32%
GIGJC 53.35% 66.68% 13.90%
GIGJD 50.51% 66.00% 81.11%
GIGJE 60.05% 86.36% 71.39%
GIGJF 42.05% 6.54% 23.64%
GIGJG 57.26% 46.29% 88.91%
GIGJH 8.35% 92.55% 42.84%
GIGJI 10.94% 41.11% 7.24%
GIGJJ 76.47% 32.22% 14.68%
GIHAA 64.90% 20.23% 39.44%
GIHAB 1.28% 11.33% 81.22%
GIHAC 67.96% 36.02% 92.78%
GIHAD 44.75% 17.12% 56.91%
GIHAE 31.10% 99.30% 7.41%
GIHAF 48.43% 22.93% 78.25%
GIHAG 94.72% 22.63% 20.30%
GIHAH 98.05% 65.47% 77.56%
GIHAI 39.15% 72.72% 96.70%
GIHAJ 82.17% 87.40% 18.42%
GIHBA 13.18% 37.62% 5.67%
GIHBB 24.51% 29.62% 70.57%
GIHBC 71.32% 33.19% 82.64%
GIHBD 88.44% 90.10% 61.39%
GIHBE 87.73% 97.52% 6.13%
GIHBF 21.45% 86.55% 48.02%
GIHBG 44.08% 6.84% 96.45%
GIHBH 9.54% 95.19% 91.16%
GIHBI 93.05% 2.66% 89.20%
GIHBJ 91.23% 21.08% 39.14%
GIHCA 28.85% 26.75% 32.09%
GIHCB 69.26% 8.10% 45.27%
GIHCC 2.44% 1.53% 80.57%
GIHCD 92.55% 62.92% 51.88%
GIHCE 0.84% 79.84% 51.10%
GIHCF 87.39% 27.85% 38.82%
GIHCG 5.02% 24.29% 71.06%
GIHCH 10.99% 26.23% 15.13%
GIHCI 13.66% 26.21% 35.47%
GIHCJ 45.53% 65.35% 39.30%
GIHDA 83.08% 8.22% 30.53%
GIHDB 91.18% 64.28% 70.17%
GIHDC 92.71% 44.84% 39.42%
GIHDD 66.41% 7.50% 52.66%
GIHDE 46.24% 69.39% 55.99%
GIHDF 74.09% 19.00% 67.62%
GIHDG 98.38% 90.06% 55.00%
GIHDH 35.39% 15.98% 70.81%
GIHDI 61.61% 51.45% 81.81%
GIHDJ 37.74% 1.53% 6.25%
GIHEA 45.97% 42.85% 51.78%
GIHEB 10.24% 13.01% 34.85%
GIHEC 65.88% 63.23% 36.82%
GIHED 84.17% 26.67% 29.52%
GIHEE 53.56% 82.66% 95.94%
GIHEF 72.56% 50.27% 52.96%
GIHEG 73.40% 16.05% 27.05%
GIHEH 89.38% 86.87% 36.21%
GIHEI 51.61% 79.46% 71.61%
GIHEJ 53.15% 85.71% 44.00%
GIHFA 96.00% 48.27% 81.74%
GIHFB 19.80% 83.13% 38.49%
GIHFC 93.82% 19.94% 59.53%
GIHFD 20.48% 60.25% 36.19%
GIHFE 13.92% 66.97% 20.35%
GIHFF 64.19% 19.93% 84.70%
GIHFG 91.03% 57.77% 57.25%
GIHFH 88.68% 93.98% 30.65%
GIHFI 68.13% 76.37% 30.81%
GIHFJ 64.62% 20.36% 82.43%
GIHGA 12.89% 12.89% 35.57%
GIHGB 6.80% 51.38% 42.35%
GIHGC 37.53% 21.69% 72.94%
GIHGD 8.56% 57.88% 77.54%
GIHGE 75.54% 89.03% 8.80%
GIHGF 6.25% 73.72% 22.72%
GIHGG 64.02% 41.76% 86.91%
GIHGH 68.78% 83.20% 88.73%
GIHGI 45.15% 14.00% 77.40%
GIHGJ 65.51% 7.21% 45.53%
GIHHA 89.19% 53.57% 20.93%
GIHHB 51.36% 95.93% 44.61%
GIHHC 73.05% 79.65% 51.41%
GIHHD 41.72% 57.19% 99.73%
GIHHE 30.74% 65.99% 8.29%
GIHHF 15.24% 88.72% 94.62%
GIHHG 57.00% 86.41% 0.86%
GIHHH 50.98% 85.92% 75.67%
GIHHI 75.78% 63.32% 44.44%
GIHHJ 82.99% 19.63% 89.59%
GIHIA 36.56% 40.56% 65.89%
GIHIB 43.27% 85.18% 55.07%
GIHIC 33.70% 47.37% 6.42%
GIHID 90.89% 57.89% 90.27%
GIHIE 67.67% 76.97% 31.98%
GIHIF 67.17% 71.58% 73.51%
GIHIG 64.36% 83.23% 88.75%
GIHIH 50.28% 58.89% 56.54%
GIHII 13.59% 14.11% 7.51%
GIHIJ 33.22% 14.49% 83.29%
GIHJA 84.57% 80.38% 77.07%
GIHJB 80.53% 46.23% 13.62%
GIHJC 38.69% 63.45% 67.68%
GIHJD 96.58% 64.50% 1.37%
GIHJE 73.54% 96.48% 3.05%
GIHJF 55.90% 80.77% 70.72%
GIHJG 39.12% 69.51% 48.67%
GIHJH 8.79% 26.04% 13.02%
